Name,Owner,Stars,Forks,Last Updated,License,URL
symphony,88250,2717,477,2024-08-01T00:54:52Z,GNU Affero General Public License v3.0,https://github.com/88250/symphony
TTS,ag2s20150909,2715,331,2025-03-04T19:35:53Z,N/A,https://github.com/ag2s20150909/TTS
MaterialShowcaseView,deano2390,2714,522,2023-04-01T09:36:02Z,Apache License 2.0,https://github.com/deano2390/MaterialShowcaseView
configuration-as-code-plugin,jenkinsci,2714,730,2025-03-10T03:55:16Z,MIT License,https://github.com/jenkinsci/configuration-as-code-plugin
javacpp-presets,bytedeco,2711,752,2025-02-24T02:26:19Z,Other,https://github.com/bytedeco/javacpp-presets
incubator-hugegraph,apache,2708,528,2025-03-10T08:53:05Z,Apache License 2.0,https://github.com/apache/incubator-hugegraph
CheckVersionLib,AlexLiuSheng,2695,489,2023-07-18T20:46:53Z,N/A,https://github.com/AlexLiuSheng/CheckVersionLib
android_design_patterns_analysis,simple-android-framework,2685,1485,2023-09-26T09:34:23Z,N/A,https://github.com/simple-android-framework/android_design_patterns_analysis
code-examples,thombergs,2681,2637,2024-07-16T10:40:43Z,MIT License,https://github.com/thombergs/code-examples
PCAPdroid,emanuele-f,2678,313,2025-03-08T18:53:13Z,GNU General Public License v3.0,https://github.com/emanuele-f/PCAPdroid
paimon,apache,2678,1050,2025-03-12T07:08:06Z,Apache License 2.0,https://github.com/apache/paimon
assertj,assertj,2674,719,2025-03-12T06:17:05Z,Apache License 2.0,https://github.com/assertj/assertj
booknotes,preslavmihaylov,2673,652,2025-03-01T08:57:42Z,MIT License,https://github.com/preslavmihaylov/booknotes
FabulousFilter,Krupen,2671,322,2023-09-07T10:31:41Z,Apache License 2.0,https://github.com/Krupen/FabulousFilter
Slidr,r0adkll,2671,387,2023-10-02T12:31:05Z,Apache License 2.0,https://github.com/r0adkll/Slidr
sensey,nisrulz,2670,268,2024-07-07T23:34:36Z,Apache License 2.0,https://github.com/nisrulz/sensey
Minestom,Minestom,2666,412,2025-03-07T17:10:16Z,Apache License 2.0,https://github.com/Minestom/Minestom
hamibot,hamibot,2662,472,2023-11-01T08:14:45Z,Other,https://github.com/hamibot/hamibot
fnlp,FudanNLP,2661,724,2023-11-17T04:27:43Z,GNU Lesser General Public License v3.0,https://github.com/FudanNLP/fnlp
JNDI-Injection-Exploit,welk1n,2659,730,2023-03-22T21:23:32Z,MIT License,https://github.com/welk1n/JNDI-Injection-Exploit
unirest-java,Kong,2651,594,2025-01-05T14:44:28Z,MIT License,https://github.com/Kong/unirest-java
BGABadgeView-Android,bingoogolapple,2651,433,2024-12-10T15:37:42Z,N/A,https://github.com/bingoogolapple/BGABadgeView-Android
alldata,alldatacenter,2650,880,2025-02-27T13:36:51Z,GNU General Public License v3.0,https://github.com/alldatacenter/alldata
reactor-netty,reactor,2649,664,2025-03-12T15:54:16Z,Apache License 2.0,https://github.com/reactor/reactor-netty
voldemort,voldemort,2647,586,2023-07-24T13:49:47Z,Apache License 2.0,https://github.com/voldemort/voldemort
metadata-extractor,drewnoakes,2636,483,2024-11-26T11:28:02Z,Apache License 2.0,https://github.com/drewnoakes/metadata-extractor
emoji-java,vdurmont,2634,516,2024-03-29T19:35:14Z,MIT License,https://github.com/vdurmont/emoji-java
LakeSoul,lakesoul-io,2634,403,2025-03-07T03:27:05Z,Apache License 2.0,https://github.com/lakesoul-io/LakeSoul
skija,JetBrains,2632,128,2023-08-14T13:50:37Z,Apache License 2.0,https://github.com/JetBrains/skija
scm-biz-suite,doublechaintech,2631,943,2024-03-12T03:44:54Z,N/A,https://github.com/doublechaintech/scm-biz-suite
learnjavabug,threedr3am,2630,496,2024-03-14T15:05:53Z,MIT License,https://github.com/threedr3am/learnjavabug
TIMSDK,TencentCloud,2628,2759,2025-03-10T03:16:09Z,N/A,https://github.com/TencentCloud/TIMSDK
mongo-java-driver,mongodb,2628,1485,2025-03-06T13:39:17Z,Apache License 2.0,https://github.com/mongodb/mongo-java-driver
joda-time-android,dlew,2628,182,2025-02-01T01:28:12Z,Apache License 2.0,https://github.com/dlew/joda-time-android
JavaVerbalExpressions,VerbalExpressions,2625,241,2025-03-02T01:17:03Z,MIT License,https://github.com/VerbalExpressions/JavaVerbalExpressions
MaterialChipsInput,pchmn,2623,383,2024-01-19T10:31:53Z,Apache License 2.0,https://github.com/pchmn/MaterialChipsInput
keywhiz,square,2618,215,2023-09-18T18:01:03Z,Apache License 2.0,https://github.com/square/keywhiz
AndroidGodEye,Kyson,2618,345,2023-01-26T04:06:03Z,Apache License 2.0,https://github.com/Kyson/AndroidGodEye
jieba-analysis,huaban,2616,848,2024-07-11T02:11:34Z,Apache License 2.0,https://github.com/huaban/jieba-analysis
connectbot,connectbot,2611,640,2025-03-04T23:04:27Z,Apache License 2.0,https://github.com/connectbot/connectbot
openboard,openboard-team,2611,261,2024-05-16T16:55:59Z,GNU General Public License v3.0,https://github.com/openboard-team/openboard
webdrivermanager,bonigarcia,2605,682,2025-03-07T06:57:39Z,Apache License 2.0,https://github.com/bonigarcia/webdrivermanager
WheelPicker,devaige,2593,535,2024-12-21T06:36:49Z,Apache License 2.0,https://github.com/devaige/WheelPicker
android-chat,wildfirechat,2592,948,2025-03-12T07:10:19Z,Other,https://github.com/wildfirechat/android-chat
animation-samples,android,2590,911,2024-12-09T13:19:38Z,Apache License 2.0,https://github.com/android/animation-samples
rootbeer,scottyab,2590,453,2024-10-04T07:42:57Z,Apache License 2.0,https://github.com/scottyab/rootbeer
phimpme-android,fossasia,2589,920,2023-03-19T06:15:45Z,GNU General Public License v3.0,https://github.com/fossasia/phimpme-android
NetGuard,M66B,2587,240,2025-03-07T15:36:04Z,GNU General Public License v3.0,https://github.com/M66B/NetGuard
alist-tvbox,power721,2577,494,2025-03-09T01:47:00Z,N/A,https://github.com/power721/alist-tvbox
cordova-plugin-local-notifications,katzer,2572,1757,2025-03-07T23:57:31Z,Apache License 2.0,https://github.com/katzer/cordova-plugin-local-notifications
vprofile-project,devopshydclub,2572,9138,2025-02-15T06:50:08Z,N/A,https://github.com/devopshydclub/vprofile-project
sonic-server,SonicCloudOrg,2571,609,2025-03-10T19:55:42Z,GNU Affero General Public License v3.0,https://github.com/SonicCloudOrg/sonic-server
autopsy,sleuthkit,2568,608,2025-03-11T19:53:05Z,N/A,https://github.com/sleuthkit/autopsy
erupt,erupts,2568,485,2025-03-10T15:27:28Z,Apache License 2.0,https://github.com/erupts/erupt
jvm-sandbox-repeater,alibaba,2564,711,2024-05-07T02:43:04Z,Apache License 2.0,https://github.com/alibaba/jvm-sandbox-repeater
RangeSeekBar,Jay-Goo,2560,399,2024-04-18T06:26:15Z,Apache License 2.0,https://github.com/Jay-Goo/RangeSeekBar
aws-lambda-developer-guide,awsdocs,2554,1724,2025-02-25T00:02:45Z,MIT No Attribution,https://github.com/awsdocs/aws-lambda-developer-guide
spring-boot-quick,vector4wang,2548,911,2025-03-07T14:50:48Z,N/A,https://github.com/vector4wang/spring-boot-quick
logging-flume,apache,2545,1575,2024-10-10T11:41:45Z,Apache License 2.0,https://github.com/apache/logging-flume
storio,pushtorefresh,2543,183,2023-09-16T09:28:58Z,Apache License 2.0,https://github.com/pushtorefresh/storio
